company,period,has_financial_service,n_financial_services,n_with_baas,n_baas_partners,baas_partners,has_baas,has_savings,has_savings_baas,has_borrowing,has_borrowing_baas,has_payments,has_payments_baas,has_credit_cards,has_credit_cards_baas,birth_category,founding_year
Purewrist,2015-H1,1,2,2,1,Sunrise Banks N.A.,1,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Purewrist,2021-H1,1,3,2,2,"Sutton Bank; Sutton Bank, Member FDIC",1,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Purewrist,2021-H2,1,1,1,1,Sutton Bank,1,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Purewrist,2022-H1,1,3,1,1,Sutton Bank,1,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Purewrist,2023-H1,1,2,1,1,Sutton Bank,1,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Purewrist,2024-H1,1,3,1,1,Sutton Bank,1,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Purewrist,2024-H2,1,1,1,1,Sutton Bank,1,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Purewrist,2025-H1,1,1,1,1,Sutton Bank,1,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Purewrist,2025-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Purewrist,2026-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Hardware & Devices,2018.0
Qapital,2015-H2,1,3,3,1,Lincoln Savings Bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2018-H1,1,3,1,1,Lincoln Savings Bank,1,1,0,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2018-H2,1,2,1,1,Lincoln Savings Bank,1,1,0,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2019-H1,1,5,4,2,LSB; LSB (or another of our Partner Banks),1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2019-H2,1,5,4,2,LSB; LSB (or another of our Partner Banks),1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2020-H1,1,5,5,3,LSB; LSB (or another of our Partner Banks); Lincoln Savings Bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2020-H2,1,3,3,1,Lincoln Savings Bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2021-H1,1,3,2,1,Lincoln Savings Bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2021-H2,1,7,6,3,"LSB; LSB (or another of our Partner Banks); Lincoln Savings Bank, Member FDIC and other partner banks",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2022-H1,1,5,4,2,"Lincoln Savings Bank; Lincoln Savings Bank, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2022-H2,1,6,4,2,"Lincoln Savings Bank, Member FDIC; Lincoln Savings Bank",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2023-H1,1,7,4,2,"Lincoln Savings Bank, Member FDIC; Lincoln Savings Bank",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2023-H2,1,7,4,2,"Lincoln Savings Bank; Lincoln Savings Bank, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2024-H1,1,6,3,2,"Lincoln Saving Bank; Lincoln Savings Bank, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2024-H2,1,6,2,2,"Lincoln Savings Bank; Lincoln Savings Bank, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2025-H1,1,7,4,2,"Lincoln Saving Bank; Lincoln Savings Bank, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2025-H2,1,6,4,2,"Lincoln Savings Bank, Member FDIC; Lincoln Savings Bank",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qapital,2026-H1,1,6,4,2,"Lincoln Saving Bank; Lincoln Savings Bank, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2013.0
Qorbis,2023-H2,1,3,2,1,Evolve Bank & Trust,1,1,1,0,0,0,0,0,0,Financial Services,2023.0
Qorbis,2024-H1,1,4,2,2,"Evolve Bank & Trust, Member FDIC; Evolve Bank & Trust",1,1,1,0,0,0,0,0,0,Financial Services,2023.0
Qorbis,2025-H1,1,5,4,1,Evolve Bank & Trust,1,1,1,0,0,0,0,0,0,Financial Services,2023.0
Qorbis,2025-H2,1,4,2,1,Evolve Bank & Trust,1,1,1,0,0,0,0,0,0,Financial Services,2023.0
Qube Money,2020-H2,1,2,1,1,"Choice Financial Group, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2021-H1,1,2,1,0,,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2021-H2,1,1,1,1,Choice Financial Group,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2022-H1,1,2,1,0,,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2022-H2,1,2,2,1,Choice Financial Group,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2023-H1,1,2,1,0,,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2023-H2,1,2,2,1,"Choice Financial Group, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2024-H1,1,2,2,1,"Choice Financial Group, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2024-H2,1,2,2,1,"Choice Financial Group, Member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2025-H1,1,2,2,0,,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Qube Money,2025-H2,1,2,1,0,,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
RBMAX,2023-H2,1,2,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2020.0
RBMAX,2024-H1,1,3,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2020.0
RBMAX,2024-H2,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2020.0
RBMAX,2025-H1,1,2,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2020.0
RBMAX,2025-H2,1,2,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2020.0
Rain,2022-H2,1,3,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2019.0
Rain,2023-H1,1,5,1,0,,1,0,0,0,0,0,0,0,0,Software & SaaS,2019.0
Rain,2024-H1,1,6,2,1,Evolve Bank & Trust,1,0,0,0,0,0,0,0,0,Software & SaaS,2019.0
Rain,2024-H2,1,5,1,1,Evolve Bank & Trust,1,0,0,0,0,0,0,0,0,Software & SaaS,2019.0
Rain,2025-H1,1,5,2,1,Evolve Bank & Trust,1,0,0,0,0,0,0,0,0,Software & SaaS,2019.0
Rain,2025-H2,1,5,1,1,Evolve Bank & Trust,1,0,0,0,0,0,0,0,0,Software & SaaS,2019.0
Rain,2026-H1,1,5,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2019.0
Ramp,2021-H1,1,2,1,1,"Sutton Bank, Member FDIC",1,0,0,0,0,0,0,1,1,Software & SaaS,2020.0
Ramp,2021-H2,1,1,1,1,"Sutton Bank, Member FDIC",1,0,0,0,0,0,0,1,1,Software & SaaS,2020.0
Ramp,2022-H1,1,1,0,0,,0,0,0,0,0,0,0,1,0,Software & SaaS,2020.0
Ramp,2022-H2,1,2,1,1,"Sutton Bank, Celtic Bank",1,0,0,0,0,0,0,1,1,Software & SaaS,2020.0
Ramp,2023-H1,1,2,1,1,Ramp Financing Corporation and/or Lead Bank,1,0,0,0,0,0,0,0,0,Software & SaaS,2020.0
Ramp,2024-H1,1,5,2,2,"Sutton Bank, Celtic Bank; Ramp Financing Corporation and/or Lead Bank",1,0,0,1,0,0,0,1,1,Software & SaaS,2020.0
Ramp,2025-H1,1,3,1,1,"First Internet Bank of Indiana, Member FDIC",1,1,1,0,0,0,0,1,0,Software & SaaS,2020.0
Ramp,2025-H2,1,3,0,0,,0,1,0,0,0,0,0,1,0,Software & SaaS,2020.0
Ramp,2026-H1,1,3,1,1,First Internet Bank of Indiana,1,0,0,0,0,1,0,0,0,Software & SaaS,2020.0
Redstone Payment Solutions,2011-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2012-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2013-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2018-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2018-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2019-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2019-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2020-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2021-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2022-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2023-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2024-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Redstone Payment Solutions,2025-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1997.0
Relayfi,2019-H2,1,1,1,1,Evolve Bank,1,1,1,0,0,0,0,0,0,Financial Services,2018.0
Relayfi,2020-H2,1,1,1,1,Evolve Bank & Trust,1,1,1,0,0,0,0,0,0,Financial Services,2018.0
Relayfi,2021-H2,1,3,3,1,Evolve Bank & Trust,1,1,1,0,0,0,0,1,1,Financial Services,2018.0
Relayfi,2022-H1,1,3,3,1,Evolve Bank & Trust,1,1,1,0,0,0,0,1,1,Financial Services,2018.0
Relayfi,2022-H2,1,3,2,1,Evolve Bank & Trust,1,1,1,0,0,0,0,1,1,Financial Services,2018.0
Relayfi,2023-H1,1,4,4,2,"Thread Bank; Evolve Bank & Trust; Member FDIC, Thread Bank; Member FDIC",1,1,1,0,0,0,0,1,1,Financial Services,2018.0
Relayfi,2023-H2,1,4,3,1,Thread Bank,1,1,1,0,0,0,0,1,1,Financial Services,2018.0
Relayfi,2024-H1,1,5,4,1,Thread Bank,1,1,1,0,0,1,0,1,1,Financial Services,2018.0
Relayfi,2024-H2,1,3,3,1,Thread Bank,1,1,1,0,0,0,0,1,1,Financial Services,2018.0
Relayfi,2025-H1,1,5,3,2,"Thread Bank; Thread Bank, Member FDIC",1,1,1,0,0,1,0,1,1,Financial Services,2018.0
Relayfi,2025-H2,1,5,3,2,"Thread Bank; Thread Bank, Member FDIC",1,1,1,0,0,1,0,1,1,Financial Services,2018.0
Relayfi,2026-H1,1,5,3,2,"Thread Bank; Thread Bank, Member FDIC",1,1,1,0,0,1,0,1,1,Financial Services,2018.0
Rellevate,2020-H2,1,2,2,1,Sutton Bank,1,1,1,0,0,0,0,0,0,Financial Services,2020.0
Rellevate,2021-H1,1,7,3,2,"Sutton Bank; Sutton Bank, Member FDIC",1,1,0,1,0,1,0,0,0,Financial Services,2020.0
Rellevate,2021-H2,1,5,2,2,"Sutton Bank, Member FDIC; Sutton Bank",1,1,1,1,0,0,0,0,0,Financial Services,2020.0
Rellevate,2022-H1,1,7,2,2,"Sutton Bank; Sutton Bank, Member FDIC",1,1,0,1,0,1,0,0,0,Financial Services,2020.0
Rellevate,2022-H2,1,3,1,0,,1,1,1,1,0,0,0,0,0,Financial Services,2020.0
Rellevate,2023-H1,1,3,0,0,,0,1,0,1,0,0,0,0,0,Financial Services,2020.0
Rellevate,2023-H2,1,3,0,0,,0,1,0,1,0,0,0,0,0,Financial Services,2020.0
Rellevate,2024-H1,1,5,0,0,,0,1,0,1,0,0,0,0,0,Financial Services,2020.0
Rellevate,2024-H2,1,4,0,0,,0,1,0,1,0,0,0,0,0,Financial Services,2020.0
Rellevate,2025-H1,1,5,0,0,,0,1,0,1,0,0,0,0,0,Financial Services,2020.0
Rellevate,2026-H1,1,5,0,0,,0,1,0,1,0,1,0,0,0,Financial Services,2020.0
Republic,2022-H1,1,3,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2016.0
Republic,2022-H2,1,3,1,1,"BankProv, member FDIC / member DIF",1,1,0,0,0,0,0,0,0,Investment & Capital,2016.0
Republic,2023-H1,1,4,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2016.0
Republic,2023-H2,1,2,1,1,"BankProv, member FDIC / member DIF",1,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Republic,2024-H1,1,5,1,0,,1,1,0,0,0,0,0,0,0,Investment & Capital,2016.0
Republic,2024-H2,1,5,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2016.0
Republic,2025-H1,1,5,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2016.0
Republic,2025-H2,1,4,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2016.0
Republic,2026-H1,1,4,1,0,,1,1,0,0,0,0,0,0,0,Investment & Capital,2016.0
Retirable,2023-H2,1,1,1,1,Blue Ridge Bank N.A.,1,1,1,0,0,0,0,0,0,Software & SaaS,2019.0
Retirable,2024-H1,1,2,2,2,"Blue Ridge Bank N.A.; Blue Ridge Bank, N.A.",1,1,1,0,0,0,0,0,0,Software & SaaS,2019.0
Retirable,2024-H2,1,2,1,1,Blue Ridge Bank N.A.,1,1,1,0,0,0,0,0,0,Software & SaaS,2019.0
Retirable,2025-H1,1,1,1,1,Thread Bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2019.0
Retirable,2025-H2,1,1,1,1,Thread Bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2019.0
Retirable,2026-H1,1,2,1,1,Thread Bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2019.0
Revel Systems,2010-H2,1,4,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2012-H1,1,2,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2012-H2,1,3,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2013-H1,1,4,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2013-H2,1,6,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2014-H1,1,5,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2014-H2,1,3,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2015-H1,1,10,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2015-H2,1,11,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2016-H1,1,11,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2016-H2,1,6,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2017-H1,1,9,0,0,,0,0,0,0,0,1,0,0,0,Commerce & Retail,2010.0
Revel Systems,2017-H2,1,11,3,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2018-H1,1,2,1,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2018-H2,1,2,1,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2019-H1,1,6,2,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2019-H2,1,10,1,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2020-H1,1,9,1,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2020-H2,1,8,2,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2021-H1,1,11,2,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2021-H2,1,12,1,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2022-H1,1,8,1,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2022-H2,1,6,2,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2023-H1,1,9,1,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2023-H2,1,9,2,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2024-H1,1,7,2,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revel Systems,2024-H2,1,5,1,0,,1,0,0,0,0,1,1,0,0,Commerce & Retail,2010.0
Revolut,2016-H1,1,3,0,0,,0,1,0,0,0,0,0,1,0,Financial Services,2015.0
Revolut,2016-H2,1,3,0,0,,0,1,0,0,0,0,0,1,0,Financial Services,2015.0
Revolut,2017-H2,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2018-H1,1,4,0,0,,0,1,0,0,0,0,0,1,0,Financial Services,2015.0
Revolut,2018-H2,1,2,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2019-H1,1,3,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2019-H2,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2020-H1,1,5,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2020-H2,1,9,0,0,,0,1,0,0,0,0,0,1,0,Financial Services,2015.0
Revolut,2021-H1,1,8,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2021-H2,1,5,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2022-H1,1,7,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2022-H2,1,3,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2023-H1,1,6,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2023-H2,1,5,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2024-H1,1,10,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2024-H2,1,6,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2025-H1,1,11,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2025-H2,1,9,1,1,ClearBank,1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Revolut,2026-H1,1,11,0,0,,0,1,0,0,0,0,0,1,0,Financial Services,2015.0
Revvi,2022-H1,1,1,1,1,MRV Banks,1,0,0,0,0,0,0,1,1,Software & SaaS,2021.0
Revvi,2023-H1,1,1,1,1,MRV Banks,1,0,0,0,0,0,0,1,1,Software & SaaS,2021.0
Rho,2019-H2,1,3,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2019.0
Rho,2020-H2,1,7,4,2,Evolve Bank and Trust; Regions Bank,1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2021-H1,1,8,7,4,"Evolve Bank and Trust; Regions Bank; Sterling National Bank; Sterling National Bank; Sterling National Bank, member FDIC",1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2021-H2,1,8,6,5,"Sterling National Bank, member FDIC; Regions Bank; Sterling National Bank; Evolve Bank and Trust; Sterling National Bank, an FDIC-insured national bank; Sterling National Bank",1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2022-H1,1,8,7,3,Evolve Bank and Trust; Sterling National Bank; REGIONS BANK,1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2022-H2,1,8,4,3,"Evolve Bank & Trust, Webster Bank, N.A.; Webster Bank, N.A.; The American Deposit Management Company",1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2023-H1,1,8,6,2,"Webster Bank, N.A.; The American Deposit Management Company",1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2023-H2,1,8,7,3,"Webster Bank, N.A.; Webster Bank, N.A., Member FDIC; Webster Bank, N.A.; Webster Bank, N.A., Member FDIC",1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2024-H1,1,10,7,1,"Webster Bank, N.A.",1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2024-H2,1,9,5,2,"Webster Bank, N.A.; Webster Bank",1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2025-H1,1,10,8,5,"Webster Bank N.A., member FDIC; Webster Bank N.A.; American Deposit Management, LLC; The American Deposit Management Company (ADM); Webster Bank N.A.; Webster Bank, N.A.",1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2025-H2,1,10,7,4,"Webster Bank N.A.; Webster Bank, N.A.; American Deposit Management Co.; Webster Bank N.A.; Webster Bank, N.A.",1,1,1,0,0,0,0,1,1,Financial Services,2019.0
Rho,2026-H1,1,5,2,0,,1,1,1,0,0,0,0,1,0,Financial Services,2019.0
Rippling,2021-H1,1,4,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2018.0
Rippling,2021-H2,1,4,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2018.0
Rippling,2022-H1,1,4,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2018.0
Rippling,2022-H2,1,6,0,0,,0,0,0,0,0,1,0,1,0,Software & SaaS,2018.0
Rippling,2023-H1,1,7,0,0,,0,0,0,0,0,1,0,1,0,Software & SaaS,2018.0
Rippling,2023-H2,1,3,0,0,,0,0,0,0,0,1,0,1,0,Software & SaaS,2018.0
Rippling,2024-H1,1,10,0,0,,0,0,0,0,0,1,0,1,0,Software & SaaS,2018.0
Rippling,2024-H2,1,10,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2018.0
Rippling,2025-H1,1,10,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2018.0
Rippling,2025-H2,1,10,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2018.0
Rippling,2026-H1,1,5,0,0,,0,0,0,0,0,1,0,1,0,Software & SaaS,2018.0
Rise Credit,2013-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2014-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2015-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2015-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2016-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2017-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2017-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2018-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2019-H1,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2019-H2,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2020-H2,1,1,1,1,"FinWise Bank, a Utah chartered bank, located in Murray, UT, Member FDIC",1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2021-H1,1,1,1,1,"FinWise Bank, a Utah chartered bank, located in Murray, UT, Member FDIC",1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2021-H2,1,1,1,1,"FinWise Bank, a Utah chartered bank, located in Murray, UT, Member FDIC",1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2022-H1,1,1,1,1,"FinWise Bank, a Utah chartered bank, located in Murray, UT, Member FDIC",1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2022-H2,1,1,1,1,"FinWise Bank, a Utah chartered bank, located in Murray, UT, Member FDIC",1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2023-H1,1,1,1,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2023-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2024-H1,1,1,1,1,"FinWise Bank, Capital Community Bank",1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2024-H2,1,1,1,1,"FinWise Bank, Capital Community Bank",1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2025-H1,1,1,1,0,,1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2025-H2,1,1,1,1,"Capital Community Bank, member FDIC",1,0,0,1,1,0,0,0,0,Software & SaaS,2013.0
Rise Credit,2026-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Software & SaaS,2013.0
Robinhood,2015-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2015-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2016-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2017-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2017-H2,1,3,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2018-H1,1,4,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2018-H2,1,5,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2019-H1,1,5,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2019-H2,1,9,3,2,"Sutton Bank, member FDIC; Sutton Bank",1,1,1,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2020-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2020-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2021-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2021-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2022-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2022-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2023-H1,1,3,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2023-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2024-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2015.0
Robinhood,2024-H2,1,3,0,0,,0,0,0,0,0,0,0,1,0,Investment & Capital,2015.0
Robinhood,2025-H1,1,6,0,0,,0,1,0,0,0,0,0,1,0,Investment & Capital,2015.0
Robinhood,2026-H1,1,6,0,0,,0,1,0,0,0,0,0,1,0,Investment & Capital,2015.0
